       0.0000000       17.339141
     0.064000000       17.543076
      0.12800000       17.837426
      0.19200000       17.597611
      0.25600000       17.616807
      0.32000000       17.295065
      0.38400000       17.983116
      0.44800000       17.587763
      0.51200000       17.240657
      0.57600000       17.600125
      0.64000000       17.472523
      0.70400000       17.324717
      0.76800000       17.305305
      0.83200000       17.484853
      0.89600000       17.102116
      0.96000000       17.492870
       1.0240000       17.286498
       1.0880000       17.466387
       1.1520000       17.259661
       1.2160000       16.913027
       1.2800000       17.284630
       1.3440000       17.262729
       1.4080000       16.956033
       1.4720000       17.340988
       1.5360000       17.289529
       1.6000000       17.285449
       1.6640000       17.169455
       1.7280000       17.219626
       1.7920000       17.113935
       1.8560000       16.925228
       1.9200000       17.299552
       1.9840000       17.124918
       2.0480000       17.201252
       2.1120000       17.051349
       2.1760000       16.752424
       2.2400000       17.216675
       2.3040000       16.959403
       2.3680000       17.180206
       2.4320000       16.876035
       2.4960000       17.014689
       2.5600000       17.411745
       2.6240000       16.587534
       2.6880000       16.899852
       2.7520000       16.774655
       2.8160000       17.013459
       2.8800000       17.083349
       2.9440000       16.726723
       3.0080000       17.079203
       3.0720000       16.702208
       3.1360000       16.919616
       3.2000000       17.150052
       3.2640000       17.217855
       3.3280000       17.101453
       3.3920000       16.966805
       3.4560000       16.999778
       3.5200000       16.486581
       3.5840000       16.601989
       3.6480000       17.057327
       3.7120000       16.582743
       3.7760000       16.447975
       3.8400000       16.851959
       3.9040000       16.400982
       3.9680000       16.571129
       4.0320000       16.634006
       4.0960000       16.432777
       4.1600000       16.984157
       4.2240000       17.049332
       4.2880000       16.755791
       4.3520000       16.412214
       4.4160000       16.767882
       4.4800000       16.812132
       4.5440000       16.445780
       4.6080000       16.751772
       4.6720000       16.750175
       4.7360000       16.345894
       4.8000000       16.400308
       4.8640000       16.865184
       4.9280000       16.802178
       4.9920000       16.647398
       5.0560000       16.421404
       5.1200000       16.401709
       5.1840000       16.604723
       5.2480000       16.305744
       5.3120000       16.284219
       5.3760000       16.545127
       5.4400000       16.290145
       5.5040000       16.768637
       5.5680000       16.610095
       5.6320000       16.489518
       5.6960000       16.731601
       5.7600000       16.435271
       5.8240000       16.314482
       5.8880000       16.689436
       5.9520000       16.593021
       6.0160000       16.556444
       6.0800000       16.293667
       6.1440000       16.499449
       6.2080000       16.057331
       6.2720000       16.325515
       6.3360000       16.546345
       6.4000000       15.965322
       6.4640000       16.157682
       6.5280000       16.272454
       6.5920000       16.461324
       6.6560000       16.557708
       6.7200000       16.074105
       6.7840000       16.566422
       6.8480000       16.322319
       6.9120000       16.153964
       6.9760000       16.060280
       7.0400000       16.545851
       7.1040000       16.547945
       7.1680000       16.252734
       7.2320000       16.418230
       7.2960000       16.636638
       7.3600000       16.153273
       7.4240000       16.372028
       7.4880000       16.206843
       7.5520000       16.547012
       7.6160000       16.254022
       7.6800000       16.560994
       7.7440000       16.307351
       7.8080000       16.289060
       7.8720000       16.130136
       7.9360000       16.674746
       8.0000000       16.145045
       8.0640000       16.162581
       8.1280000       16.667125
       8.1920000       16.173710
       8.2560000       15.994833
       8.3200000       16.397671
       8.3840000       16.053889
       8.4480000       16.067090
       8.5120000       16.333538
       8.5760000       15.781354
       8.6400000       16.020972
       8.7040000       15.965739
       8.7680000       16.342809
       8.8320000       16.217792
       8.8960000       16.364267
       8.9600000       16.204801
       9.0240000       16.362209
       9.0880000       16.664065
       9.1520000       16.384928
       9.2160000       16.353901
       9.2800000       16.036469
       9.3440000       16.231368
       9.4080000       16.009994
       9.4720000       16.090564
       9.5360000       16.340808
       9.6000000       16.197391
       9.6640000       16.369869
       9.7280000       16.093979
       9.7920000       16.281563
       9.8560000       16.350794
       9.9200000       15.900264
       9.9840000       16.196588
       10.048000       16.057228
       10.112000       16.369432
       10.176000       15.849620
       10.240000       16.189496
       10.304000       16.201406
       10.368000       15.944025
       10.432000       16.102390
       10.496000       16.049877
       10.560000       16.429768
       10.624000       16.060081
       10.688000       16.296054
       10.752000       16.321471
       10.816000       16.079848
       10.880000       15.891723
       10.944000       16.081043
       11.008000       16.392165
       11.072000       16.416173
       11.136000       15.902967
       11.200000       16.252806
       11.264000       16.408546
       11.328000       16.142477
       11.392000       16.123726
       11.456000       16.093028
       11.520000       16.190929
       11.584000       15.513291
       11.648000       16.198323
       11.712000       16.003925
       11.776000       16.277365
       11.840000       16.188652
       11.904000       16.271788
       11.968000       15.689602
       12.032000       15.852037
       12.096000       15.847668
       12.160000       16.218988
       12.224000       16.149458
       12.288000       16.259122
       12.352000       16.350034
       12.416000       15.995716
       12.480000       16.268186
       12.544000       16.182811
       12.608000       16.071133
       12.672000       16.340721
       12.736000       16.269300
       12.800000       16.059867
       12.864000       16.124665
       12.928000       15.820262
       12.992000       15.944791
       13.056000       16.111211
       13.120000       15.883863
       13.184000       16.131573
       13.248000       16.247015
       13.312000       16.343351
       13.376000       16.071894
       13.440000       16.037495
       13.504000       15.781476
       13.568000       16.107456
       13.632000       15.876482
       13.696000       16.174688
       13.760000       16.251363
       13.824000       16.121260
       13.888000       16.042023
       13.952000       15.978567
       14.016000       16.357984
       14.080000       16.017343
       14.144000       16.020469
       14.208000       15.948392
       14.272000       16.121858
       14.336000       16.105279
       14.400000       15.919539
       14.464000       16.030819
       14.528000       16.327341
       14.592000       15.510356
       14.656000       16.089154
       14.720000       16.078721
       14.784000       15.785120
       14.848000       16.281174
       14.912000       16.062802
       14.976000       16.136615
       15.040000       16.021800
       15.104000       15.861477
       15.168000       16.077048
       15.232000       16.586745
       15.296000       16.179896
       15.360000       16.199465
       15.424000       16.362047
       15.488000       16.018068
       15.552000       15.931938
       15.616000       16.247052
       15.680000       16.345157
       15.744000       16.295062
       15.808000       16.021639
       15.872000       16.215402
       15.936000       16.087876
       16.000000       16.053737
       16.064000       16.050904
       16.128000       16.299440
       16.192000       16.070445
       16.256000       16.147559
       16.320000       15.864540
       16.384000       15.902349
       16.448000       16.049557
       16.512000       16.096168
       16.576000       16.126290
       16.640000       15.902122
       16.704000       16.384150
       16.768000       15.879632
       16.832000       16.167077
       16.896000       16.080843
       16.960000       16.337287
       17.024000       16.393643
       17.088000       16.024922
       17.152000       16.241484
       17.216000       16.228287
       17.280000       16.332395
       17.344000       15.960901
       17.408000       16.331871
       17.472000       16.238616
       17.536000       16.090919
       17.600000       15.800789
       17.664000       16.040769
       17.728000       16.162504
       17.792000       16.108255
       17.856000       16.095658
       17.920000       15.933252
       17.984000       16.209598
       18.048000       16.433824
       18.112000       15.878350
       18.176000       16.203214
       18.240000       16.165741
       18.304000       15.999557
       18.368000       16.268990
       18.432000       16.249342
       18.496000       15.976099
       18.560000       16.033938
       18.624000       16.036033
       18.688000       16.010785
       18.752000       16.067755
       18.816000       15.998506
       18.880000       15.822887
       18.944000       16.107905
       19.008000       16.106986
       19.072000       16.370156
       19.136000       16.322597
       19.200000       16.131101
       19.264000       16.177218
       19.328000       16.140053
       19.392000       16.170928
       19.456000       16.045427
       19.520000       16.128569
       19.584000       16.199632
       19.648000       16.006697
       19.712000       16.404436
       19.776000       16.130043
       19.840000       16.012088
       19.904000       16.441563
       19.968000       16.407935
       20.032000       16.423953
       20.096000       16.267690
       20.160000       16.344352
       20.224000       16.390762
       20.288000       16.331240
       20.352000       16.258567
       20.416000       15.944230
       20.480000       16.245539
       20.544000       16.352632
       20.608000       15.941887
       20.672000       16.108364
       20.736000       16.457700
       20.800000       16.270946
       20.864000       16.504762
       20.928000       16.017454
       20.992000       16.493548
       21.056000       16.094986
       21.120000       15.949420
       21.184000       16.127281
       21.248000       16.268645
       21.312000       16.268059
       21.376000       16.340768
       21.440000       16.594042
       21.504000       15.852325
       21.568000       16.171467
       21.632000       16.510520
       21.696000       16.156792
       21.760000       16.266304
       21.824000       16.665956
       21.888000       16.562523
       21.952000       16.078681
       22.016000       16.094506
       22.080000       16.474885
       22.144000       16.306542
       22.208000       16.508717
       22.272000       16.168663
       22.336000       16.042434
       22.400000       16.051922
       22.464000       16.593937
       22.528000       16.470686
       22.592000       16.276607
       22.656000       15.827080
       22.720000       16.525782
       22.784000       16.714442
       22.848000       16.775064
       22.912000       16.148698
       22.976000       16.193479
       23.040000       16.435013
       23.104000       16.539196
       23.168000       16.637621
       23.232000       16.132283
       23.296000       16.408737
       23.360000       16.005443
       23.424000       16.721438
       23.488000       16.577727
       23.552000       16.270675
       23.616000       16.339806
       23.680000       16.242912
       23.744000       16.486635
       23.808000       16.271180
       23.872000       16.424771
       23.936000       16.509749
       24.000000       16.269305
       24.064000       16.448002
       24.128000       16.574784
       24.192000       16.675622
       24.256000       16.383492
       24.320000       16.550358
       24.384000       16.342078
       24.448000       16.753326
       24.512000       16.653069
       24.576000       16.675159
       24.640000       16.601466
       24.704000       16.400970
       24.768000       16.907373
       24.832000       16.343417
       24.896000       16.433403
       24.960000       16.447986
       25.024000       16.672875
       25.088000       16.559590
       25.152000       16.304980
       25.216000       16.484528
       25.280000       16.586247
       25.344000       16.538040
       25.408000       16.672797
       25.472000       16.093723
       25.536000       16.358341
       25.600000       16.525307
       25.664000       16.460623
       25.728000       16.597974
       25.792000       16.425934
       25.856000       16.613363
       25.920000       16.385297
       25.984000       16.502318
       26.048000       16.831605
       26.112000       16.836493
       26.176000       16.979800
       26.240000       16.700558
       26.304000       16.952352
       26.368000       16.910401
       26.432000       16.606938
       26.496000       16.569297
       26.560000       16.820502
       26.624000       16.593162
       26.688000       16.472884
       26.752000       16.860964
       26.816000       17.007545
       26.880000       16.937229
       26.944000       16.800333
       27.008000       16.941060
       27.072000       16.473107
       27.136000       16.714578
       27.200000       16.933451
       27.264000       16.728516
       27.328000       16.731984
       27.392000       16.770389
       27.456000       16.583146
       27.520000       16.603069
       27.584000       16.702458
       27.648000       17.058259
       27.712000       16.968125
       27.776000       17.108066
       27.840000       16.822307
       27.904000       16.801264
       27.968000       16.624961
       28.032000       16.781749
       28.096000       17.054123
       28.160000       17.130090
       28.224000       16.507177
       28.288000       16.850636
       28.352000       17.238697
       28.416000       16.797842
       28.480000       16.980138
       28.544000       16.661380
       28.608000       16.936845
       28.672000       16.679817
       28.736000       16.510631
       28.800000       16.802333
       28.864000       16.927707
       28.928000       17.069861
       28.992000       16.651635
       29.056000       16.411340
       29.120000       17.035672
       29.184000       16.802459
       29.248000       16.909587
       29.312000       17.145543
       29.376000       17.055765
       29.440000       16.958445
       29.504000       16.466731
       29.568000       16.770589
       29.632000       16.709067
       29.696000       16.875485
       29.760000       16.967523
       29.824000       16.841404
       29.888000       17.048082
       29.952000       17.095460
       30.016000       16.954685
       30.080000       16.987434
       30.144000       16.605767
       30.208000       16.979941
       30.272000       17.087046
       30.336000       17.037939
       30.400000       16.966403
       30.464000       16.808990
       30.528000       17.322393
       30.592000       17.092041
       30.656000       17.133483
       30.720000       17.182122
       30.784000       16.972631
       30.848000       17.297552
       30.912000       17.369758
       30.976000       17.016674
       31.040000       16.970664
       31.104000       17.208871
       31.168000       17.027284
       31.232000       17.244928
       31.296000       16.981936
       31.360000       16.932345
       31.424000       17.030693
       31.488000       17.478010
       31.552000       17.129111
       31.616000       17.091801
       31.680000       17.050949
       31.744000       17.098679
       31.808000       17.165847
       31.872000       17.509944
       31.936000       17.166743
       32.000000       17.417795
       32.064000       16.918972
       32.128000       17.013034
       32.192000       16.995843
       32.256000       16.990310
       32.320000       17.223095
       32.384000       17.528402
       32.448000       17.211728
       32.512000       17.000452
       32.576000       17.034999
       32.640000       17.203270
       32.704000       17.305514
       32.768000       16.950112
       32.832000       17.107187
       32.896000       17.218185
       32.960000       17.228960
       33.024000       17.376449
       33.088000       17.547053
       33.152000       17.274076
       33.216000       17.148256
       33.280000       17.127606
       33.344000       16.860402
       33.408000       17.202845
       33.472000       17.558875
       33.536000       17.119879
       33.600000       17.075823
       33.664000       17.472420
       33.728000       17.076478
       33.792000       17.275942
       33.856000       17.422587
       33.920000       17.257827
       33.984000       17.379958
       34.048000       16.989991
       34.112000       17.220049
       34.176000       17.152855
       34.240000       17.314353
       34.304000       17.399752
       34.368000       17.547924
       34.432000       17.036438
       34.496000       17.408328
       34.560000       17.181832
       34.624000       17.032703
       34.688000       17.704836
       34.752000       17.282443
       34.816000       17.519774
       34.880000       17.166519
       34.944000       17.680829
       35.008000       17.191711
       35.072000       17.178781
       35.136000       17.280907
       35.200000       17.579772
       35.264000       17.418750
       35.328000       17.171195
       35.392000       17.280302
       35.456000       17.588197
       35.520000       17.674201
       35.584000       17.457932
       35.648000       17.409688
       35.712000       17.084416
       35.776000       16.978699
       35.840000       17.420824
       35.904000       17.476376
       35.968000       17.266622
       36.032000       17.489912
       36.096000       17.426171
       36.160000       17.357822
       36.224000       17.476960
       36.288000       17.648692
       36.352000       17.388846
       36.416000       17.512176
       36.480000       17.384630
       36.544000       17.116403
       36.608000       17.715358
       36.672000       17.325556
       36.736000       17.423264
       36.800000       17.453259
       36.864000       17.454524
       36.928000       17.655373
       36.992000       17.606889
       37.056000       17.442685
       37.120000       17.885294
       37.184000       17.371542
       37.248000       17.904079
       37.312000       17.731233
       37.376000       17.715459
       37.440000       17.341138
       37.504000       17.246248
       37.568000       17.756027
       37.632000       17.448143
       37.696000       17.712325
       37.760000       17.364568
       37.824000       17.737001
       37.888000       17.607837
       37.952000       17.435289
       38.016000       17.853390
       38.080000       17.263582
       38.144000       17.453626
       38.208000       17.734288
       38.272000       17.703034
       38.336000       17.451983
       38.400000       18.030061
       38.464000       17.323500
       38.528000       17.801561
       38.592000       17.739577
       38.656000       17.287377
       38.720000       17.622455
       38.784000       17.496347
       38.848000       17.788835
       38.912000       17.739624
       38.976000       17.772101
       39.040000       17.857554
       39.104000       18.146833
       39.168000       17.607135
       39.232000       17.884695
       39.296000       17.760288
       39.360000       17.546477
       39.424000       17.733509
       39.488000       17.604290
       39.552000       17.832071
       39.616000       17.633618
       39.680000       17.871264
       39.744000       17.812242
       39.808000       17.801193
       39.872000       17.794144
       39.936000       17.895750
       40.000000       17.713655
       40.064000       17.611362
       40.128000       17.843647
       40.192000       17.604357
       40.256000       17.617686
       40.320000       18.191161
       40.384000       17.712714
       40.448000       17.552407
       40.512000       17.458630
       40.576000       17.585367
       40.640000       17.843188
       40.704000       18.042792
       40.768000       17.783939
       40.832000       18.006167
       40.896000       17.673063
       40.960000       17.612313
       41.024000       17.926074
       41.088000       17.646570
       41.152000       18.051473
       41.216000       17.608718
       41.280000       17.994266
       41.344000       17.321337
       41.408000       17.918870
       41.472000       17.973643
       41.536000       18.045075
       41.600000       17.978466
       41.664000       17.959258
       41.728000       18.045078
       41.792000       18.141681
       41.856000       17.782152
       41.920000       17.729108
       41.984000       17.769917
       42.048000       18.234065
       42.112000       17.993285
       42.176000       18.008766
       42.240000       18.096193
       42.304000       18.223755
       42.368000       17.940946
       42.432000       18.147436
       42.496000       17.832675
       42.560000       17.767070
       42.624000       18.180271
       42.688000       18.293964
       42.752000       18.041423
       42.816000       18.058213
       42.880000       18.211219
       42.944000       18.125937
       43.008000       18.144458
       43.072000       18.210476
       43.136000       18.002235
       43.200000       18.274279
       43.264000       17.965861
       43.328000       17.935714
       43.392000       18.162150
